gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,is_correct
no_value,22080,1,7,kh,0,0,0,0,0,2
no_value,91869,8,7,kh,1,0,0,3,0,2
male,57131,8,7,tp,1,0,0,1,0,2
male,282201,72,7,tc,2,0,3,2,1,2
no_value,7650,0,7,hlc,1,0,0,1,0,3
no_value,37663,5,8,tp,0,0,0,0,0,2
no_value,17367,2,8,ntpc,0,0,0,0,0,3
no_value,131288,2,10,tp,0,0,0,0,0,3
no_value,45694,17,10,tc,0,0,0,0,0,2
no_value,1425,0,11,tp,0,0,0,0,0,2
no_value,153719,26,12,tn,0,0,0,0,0,2
no_value,12148,4,2,kh,0,0,0,0,0,2
unspecified,18695,2,2,kh,1,0,0,1,0,3
no_value,8955,0,2,kh,0,0,0,0,0,3
no_value,12117,4,3,ntpc,0,0,0,0,0,1
female,6285,0,3,phc,1,0,0,0,0,3
no_value,767,0,4,tp,0,0,0,0,0,3
female,21992,6,4,ptc,0,0,0,0,0,2
unspecified,9954,1,4,ntpc,0,0,0,0,0,2
unspecified,8205,1,4,kh,1,0,0,1,0,2
no_value,225,0,4,tp,1,0,0,1,0,1
female,99899,12,5,tc,0,0,0,0,0,2
no_value,9046,0,5,tc,0,0,0,0,0,3
no_value,27145,1,5,ty,1,0,0,1,0,3
no_value,39648,13,5,ntpc,0,0,0,0,0,2
no_value,9231,0,5,tp,1,0,0,1,0,3
no_value,18825,2,5,kh,1,0,0,1,0,2
female,6030,0,5,hlc,0,0,0,0,0,2
female,23408,1,5,tp,0,0,0,0,0,2
no_value,3495,0,6,ntpc,2,0,0,2,0,3
no_value,21356,6,6,ntpc,0,0,0,0,0,2
no_value,5349,1,6,ntpc,1,0,0,1,0,2
female,11775,8,6,ty,1,0,0,1,0,2
no_value,16321,4,6,ty,0,0,0,0,0,2
no_value,12068,6,7,hc,0,0,0,0,0,1
no_value,11230,6,7,tc,1,0,0,1,0,3
no_value,975,0,7,tp,0,0,0,0,0,3
no_value,1036,0,7,ntpc,0,0,0,0,0,3
no_value,18000,6,7,kh,1,0,0,1,0,1
no_value,1200,0,8,tp,0,0,0,0,0,2
no_value,61180,9,8,tp,0,0,0,0,0,2
female,59256,15,8,kh,1,0,0,1,0,2
female,62988,15,8,tp,2,0,0,1,0,0
female,205799,23,8,ilc,0,0,0,0,0,3
no_value,6750,0,8,tc,1,0,0,1,0,3
no_value,1275,0,9,kh,0,0,0,0,0,2
no_value,5120,0,9,tc,0,0,0,0,0,2
no_value,975,0,9,tp,0,0,0,0,0,3
unspecified,11250,3,9,ml,1,0,0,0,0,2
unspecified,22538,9,11,ml,1,0,0,1,0,1
no_value,75,0,12,tp,0,0,0,0,0,3
no_value,16860,1,2,ntpc,0,0,0,0,0,3
no_value,7851,0,2,tp,0,0,0,0,0,3
no_value,49989,5,2,tc,0,0,0,0,0,3
no_value,69677,13,3,tc,1,0,0,2,0,3
female,9738,2,4,tc,1,0,0,1,0,2
male,110034,22,4,tc,1,0,0,1,0,2
female,13380,1,4,kh,0,0,0,0,0,2
female,2025,0,4,tp,0,0,0,0,0,3
unspecified,6928,2,4,tp,0,0,0,0,0,3
no_value,129530,9,5,hlc,1,0,0,3,0,3
no_value,14065,1,6,kh,0,0,0,0,0,3
no_value,4275,0,6,chc,0,0,0,0,0,3
no_value,138260,32,6,ntpc,0,0,0,0,0,2
unspecified,190175,20,7,kh,0,0,0,0,0,3
no_value,22200,10,7,tp,1,0,0,1,0,1
no_value,3585,0,7,tp,0,0,0,0,0,3
unspecified,16125,7,7,tp,0,0,0,0,0,2
female,248832,60,8,tp,0,0,0,0,0,2
no_value,31709,5,9,kh,0,0,0,0,0,0
no_value,7499,4,10,chc,0,0,0,0,0,3
no_value,55079,1,1,kh,0,0,0,0,0,3
unspecified,195588,39,2,ntpc,8,0,0,9,1,2
male,190368,12,2,tp,0,0,0,0,1,3
no_value,48876,3,3,tp,0,0,0,0,0,3
male,45170,6,4,ntpc,0,0,0,0,0,3
unspecified,21872,2,4,ntpc,0,0,0,0,0,3
female,11910,1,4,kh,0,0,0,0,0,2
male,48556,12,4,tp,0,0,0,0,0,2
no_value,12923,1,4,cy,0,0,0,0,0,3
male,14843,1,4,tp,0,0,0,0,0,3
female,143337,25,5,ntpc,1,0,0,1,0,2
no_value,300,0,5,ntpc,0,0,0,0,0,1
no_value,36450,11,5,hc,1,0,0,1,0,2
no_value,8235,0,6,tc,1,0,0,1,0,3
no_value,97156,21,6,tc,1,0,0,1,0,2
no_value,16247,2,6,ml,2,0,0,2,0,2
no_value,85595,13,6,kh,0,0,0,0,0,2
no_value,8558,2,6,kh,0,0,0,0,0,3
no_value,2086,0,6,ty,0,0,0,0,0,2
no_value,1603,0,6,ty,1,0,0,1,0,2
male,7914,2,7,phc,0,0,0,0,0,2
male,23910,10,7,hlc,1,0,0,1,0,2
no_value,9645,1,7,tc,0,0,0,0,0,3
no_value,23400,11,7,tp,1,0,0,1,0,1
no_value,8152,4,7,tc,0,0,0,0,0,3
no_value,13232,2,8,ntpc,0,0,0,0,0,2
male,51555,1,8,ty,0,0,1,0,1,3
unspecified,38616,7,9,kh,0,0,0,0,0,2
no_value,2175,0,10,tp,0,0,0,0,0,3
no_value,109213,10,1,kh,0,0,0,0,0,3
no_value,2400,0,3,ty,0,0,0,0,0,2
no_value,8220,1,3,ntpc,0,0,0,0,0,3
female,26410,2,4,tp,0,0,0,0,0,3
male,127235,29,4,ntpc,2,0,0,2,0,3
male,8310,1,4,tp,0,0,0,0,0,3
no_value,53534,19,4,kh,1,0,0,0,0,3
no_value,40440,2,4,tc,0,0,0,0,0,3
female,75618,2,5,tc,0,0,0,0,0,3
female,14753,4,5,kh,0,0,0,0,0,3
no_value,1875,0,5,tp,0,0,0,0,0,2
no_value,2730,1,5,tp,1,0,0,1,0,2
male,300930,10,5,tp,1,0,0,0,0,3
female,26928,11,6,tp,20,1,4,33,3,3
no_value,1208,0,6,ntpc,0,0,0,0,0,1
no_value,6554,0,7,tp,0,0,0,0,0,3
no_value,2957,0,7,ylc,0,0,0,0,0,3
no_value,3075,0,7,ty,0,0,0,0,0,2
female,4212,0,7,tn,0,0,0,0,0,2
female,28975,3,7,tp,0,0,0,0,0,2
no_value,40745,2,8,tp,0,0,0,0,0,3
no_value,7710,0,9,tn,0,0,0,0,0,3
no_value,150395,26,9,ml,0,0,0,0,0,3
no_value,68523,4,9,tc,0,0,0,0,0,3
female,43817,3,2,hlc,0,0,0,0,0,3
no_value,116558,9,2,tp,1,0,0,1,0,3
no_value,1425,1,3,tp,1,0,0,1,0,1
unspecified,5325,0,4,tp,1,0,0,1,0,3
female,21810,1,4,tp,0,0,0,0,0,3
no_value,2850,0,4,ntct,1,0,0,0,0,3
female,19720,4,4,tp,1,0,0,1,0,2
unspecified,15353,4,4,tc,1,0,0,1,1,2
male,278372,58,5,tn,0,0,1,0,1,3
no_value,13425,3,5,ylc,0,0,0,0,0,2
female,79451,11,5,tn,0,0,3,0,2,3
no_value,64241,10,6,tp,1,0,0,1,0,3
female,23775,2,6,tp,1,0,0,1,0,2
no_value,1350,4,6,tc,0,0,0,0,0,0
no_value,2197,0,6,ty,0,0,0,0,0,2
no_value,1125,0,6,tp,0,0,0,0,0,3
female,31532,10,7,tp,1,0,0,1,0,2
male,108025,30,8,kh,3,0,0,5,0,2
no_value,13035,2,8,ty,1,0,0,1,0,2
no_value,13560,1,10,ty,0,0,0,0,0,3
no_value,29216,4,1,tp,0,0,0,0,0,3
no_value,41038,3,2,ylc,0,0,0,0,0,3
no_value,2250,0,3,tc,0,0,0,0,0,2
no_value,26350,8,5,hc,0,0,0,0,0,2
unspecified,4740,0,5,tp,0,0,0,0,0,3
no_value,41258,9,5,ty,0,0,0,0,0,3
female,58698,14,5,tp,0,0,0,0,0,3
male,6450,4,6,ntpc,1,0,0,1,0,2
no_value,135329,10,6,tn,1,0,0,1,0,3
male,155605,11,6,tn,3,1,2,3,1,3
no_value,7725,4,6,ntpc,1,0,0,1,0,1
male,38521,6,7,kh,0,0,0,0,0,2
no_value,675,0,7,ttct,0,0,0,0,0,2
no_value,1800,0,7,ntpc,1,0,0,1,0,2
no_value,36975,1,7,ml,2,0,0,2,0,3
no_value,8862,0,7,ilc,0,0,0,0,0,2
no_value,25755,1,8,tp,0,0,0,0,0,2
no_value,354,0,8,tp,0,0,0,0,0,3
no_value,13650,1,8,ntpc,0,0,0,0,0,3
unspecified,67924,16,9,ml,0,0,0,0,1,0
male,201093,64,9,ntpc,1,0,0,1,0,2
no_value,3617,0,9,chc,0,0,0,0,0,1
no_value,10113,1,9,tp,0,0,0,0,0,2
unspecified,10710,1,10,kh,0,0,0,0,0,2
no_value,9571,0,10,tp,0,0,0,0,0,3
female,8583,0,1,ntpc,0,0,0,0,0,3
no_value,2192,0,1,hc,0,0,0,0,0,3
no_value,40185,2,1,ntct,0,0,0,0,0,3
no_value,1550,0,1,tp,0,0,0,0,0,1
no_value,154,0,3,hc,0,0,0,0,0,3
no_value,10827,4,4,ntpc,1,0,0,1,0,3
female,28459,7,4,ty,0,0,0,0,0,3
unspecified,2175,0,4,tp,0,0,0,0,0,2
no_value,1439,0,4,ntpc,0,0,0,0,0,3
no_value,19075,3,5,ty,1,0,0,1,0,2
no_value,20145,6,5,tp,1,0,0,1,0,2
no_value,25660,3,5,ty,1,0,0,1,0,3
no_value,16305,6,5,ty,1,0,0,1,0,2
no_value,21525,3,5,tp,1,0,0,1,0,2
female,151187,8,5,tc,0,0,0,0,0,3
male,56605,5,5,hc,1,0,0,1,0,2
no_value,2925,0,5,ty,1,0,0,1,0,1
male,1125,0,6,tp,0,0,0,0,0,3
no_value,4050,0,6,hc,0,0,0,0,0,1
male,138117,34,6,hc,0,0,0,0,0,2
no_value,1984,0,6,ntpc,0,0,0,0,0,2
no_value,3750,0,6,tp,0,0,0,0,0,3
no_value,5025,0,7,kh,0,0,0,0,0,3
no_value,19766,1,7,ntpc,0,0,0,0,0,3
no_value,3827,2,7,ml,0,0,0,0,0,2
no_value,33973,13,7,kh,0,0,0,0,0,3
no_value,10399,4,7,ntpc,0,0,0,0,0,3
no_value,9825,0,7,tp,1,0,0,1,0,2
female,19505,3,8,ntpc,0,0,0,0,0,2
no_value,10176,4,8,ntpc,0,0,0,0,0,2
no_value,18800,1,8,tc,0,0,0,0,0,3
male,225,0,8,ntpc,0,0,0,0,0,1
unspecified,44758,39,8,tc,1,0,0,0,0,1
no_value,3091,0,9,tp,0,0,0,0,0,0
unspecified,158460,15,9,tc,0,0,0,0,0,3
male,8647,0,1,tp,1,0,0,1,0,3
no_value,11107,1,1,hc,0,0,0,0,0,3
no_value,13658,1,2,tp,0,0,0,0,0,3
no_value,28278,4,3,tn,0,0,0,0,0,3
no_value,32545,1,3,tp,0,0,0,0,0,3
no_value,3750,0,3,ntct,1,0,0,0,0,3
male,73830,8,4,tc,1,0,0,1,0,3
female,72243,10,4,tp,0,0,0,0,0,3
female,25804,4,4,ntpc,0,0,0,0,0,3
unspecified,75,0,4,tp,0,0,0,0,0,3
no_value,3630,0,4,tp,0,0,0,0,0,3
no_value,4811,1,4,phc,0,0,0,0,0,2
no_value,975,0,4,tc,1,0,0,0,0,0
male,22200,1,4,ntpc,0,0,0,0,0,3
female,45774,3,5,tn,0,0,0,0,0,3
no_value,1950,0,5,tc,0,0,0,0,0,3
no_value,9035,1,5,ilc,0,0,0,0,0,2
female,1200,1,5,ty,1,0,0,1,0,1
unspecified,4339,3,6,tp,0,0,0,0,0,1
female,28550,1,6,tp,0,0,0,0,0,3
female,33943,10,6,ty,1,0,0,1,1,2
no_value,9505,1,7,tp,2,0,0,2,0,2
female,282768,26,7,tp,1,0,0,1,0,3
no_value,26717,7,7,ty,0,0,0,0,0,1
no_value,12241,1,7,ty,0,0,0,0,0,3
female,24000,4,7,ntpc,1,0,0,1,0,3
no_value,17850,5,7,tp,1,0,0,1,0,3
no_value,9132,0,7,tc,0,0,0,0,0,3
unspecified,975,0,7,kh,0,0,0,0,0,3
male,82494,7,8,tp,9,0,0,14,0,3
no_value,40542,12,8,chc,1,0,0,1,0,2
no_value,7902,2,8,tp,0,0,0,0,0,3
no_value,5829,1,8,ntpc,1,0,0,1,0,0
no_value,10980,1,8,tp,1,0,0,2,0,3
male,21044,4,9,tn,0,0,0,0,0,3
no_value,9425,2,9,ntpc,0,0,0,0,0,1
no_value,2850,0,9,tp,0,0,0,0,0,3
no_value,8062,1,9,tp,0,0,0,0,0,3
unspecified,19830,5,9,ty,0,0,0,0,0,2
no_value,4875,0,9,tp,0,0,0,0,0,2
no_value,6075,3,9,ml,1,0,0,0,0,1
no_value,1125,2,9,ilc,0,0,0,0,0,0
no_value,229,0,10,ylc,0,0,0,0,0,1
no_value,15395,2,10,ty,0,0,0,0,0,2
no_value,22782,1,1,kh,1,0,0,1,0,3
no_value,38880,2,1,kh,1,0,0,1,0,3
no_value,36820,2,1,kh,1,0,0,1,0,3
no_value,23115,1,1,kh,1,0,0,1,0,3
no_value,6269,0,1,kh,1,0,0,1,0,3
no_value,6970,0,1,kh,0,0,0,0,0,3
no_value,264611,21,1,tp,1,0,0,1,0,3
male,116820,9,2,ntpc,0,0,0,0,0,3
no_value,11736,1,3,kh,0,0,0,0,0,3
no_value,19125,1,3,tp,0,0,0,0,0,2
male,104138,15,3,ty,1,0,0,1,0,2
unspecified,14363,1,4,ntpc,0,0,0,0,0,3
no_value,42024,10,4,tc,0,0,0,0,0,3
female,16050,1,4,ty,7,0,0,7,0,3
unspecified,4940,0,4,tp,0,0,0,0,0,3
female,202198,33,4,tc,1,0,0,1,0,3
no_value,15632,6,4,kh,0,0,0,0,0,3
male,44073,5,4,tc,1,0,0,1,0,3
female,2235,0,5,tc,0,0,0,0,0,3
no_value,45816,8,5,chc,1,0,0,1,0,2
female,16663,1,5,kh,0,0,0,0,0,3
female,107795,25,5,tp,9,0,3,10,3,2
no_value,17110,3,5,tp,0,0,0,0,0,3
male,14685,1,5,ttct,13,0,0,19,0,3
male,21895,3,5,hlc,1,0,0,1,0,2
male,14580,2,5,tc,1,0,0,1,0,2
no_value,45999,10,5,chc,1,0,0,1,0,2
no_value,5982,0,5,tp,0,0,0,0,0,2
no_value,407785,31,6,tp,1,0,0,1,0,3
male,30056,9,6,tp,0,0,0,0,1,3
no_value,5945,0,6,tp,0,0,0,0,0,3
male,1500,0,6,tn,0,0,0,0,0,3
male,50388,13,6,ilc,0,0,0,0,0,2
female,46487,12,6,kh,0,0,0,0,0,3
female,13256,1,6,tp,1,0,0,1,0,2
no_value,2850,0,7,tc,0,0,0,0,0,2
no_value,13003,1,7,ntpc,0,0,0,0,0,3
no_value,638,0,7,kh,0,0,0,0,0,1
no_value,11494,1,7,kh,1,0,0,1,0,3
no_value,5400,0,7,tc,0,0,0,0,0,2
female,103179,12,7,tc,0,0,0,0,0,3
unspecified,134096,32,7,tp,1,0,0,1,0,3
no_value,27669,1,7,tc,0,0,0,0,0,3
no_value,3374,0,8,ntpc,0,0,0,0,0,3
no_value,4423,0,8,tp,0,0,0,0,0,3
no_value,4271,0,8,tp,0,0,0,0,0,3
no_value,3285,0,8,ty,0,0,0,0,0,3
no_value,8625,0,9,ml,1,0,0,1,0,2
no_value,2042,0,9,ty,0,0,0,0,0,1
no_value,600,0,9,ty,1,0,0,1,0,2
male,3870,0,9,ml,1,0,0,0,0,2
no_value,174557,21,9,tc,0,0,0,0,0,3
no_value,10049,3,9,tn,0,0,0,0,0,3
no_value,76925,2,10,tp,0,0,0,0,0,3
no_value,30446,4,1,kh,0,0,0,0,0,3
no_value,8937,0,1,tc,0,0,0,0,0,3
no_value,12447,2,1,tp,1,0,0,1,0,3
no_value,25875,1,2,kh,1,0,0,1,0,3
no_value,18176,4,2,tp,0,0,0,0,0,3
male,54665,7,3,kh,0,0,0,0,0,3
no_value,74833,9,3,ntpc,0,0,0,0,0,3
no_value,25669,5,3,kh,0,0,0,0,0,3
no_value,2985,0,3,ntpc,1,0,0,0,0,2
unspecified,2325,0,4,tp,0,0,0,0,0,2
no_value,15000,5,4,tn,1,0,0,1,0,2
male,27420,1,4,tp,3,0,0,2,0,3
no_value,55321,13,4,tp,0,0,0,0,0,2
unspecified,9221,0,4,tp,0,0,0,0,0,3
unspecified,1125,0,4,tp,0,0,0,0,0,3
female,49490,2,4,tp,1,0,0,1,0,3
female,235761,14,4,kh,0,0,0,0,0,3
no_value,9270,0,4,tp,0,0,0,0,0,3
male,70929,15,4,ml,0,0,0,0,0,2
unspecified,60378,3,4,ntpc,0,0,0,0,0,3
no_value,6166,0,5,ntpc,0,0,0,0,0,3
male,5619,0,5,hc,0,0,0,0,0,0
no_value,146160,43,5,ptc,2,0,0,2,0,2
male,58455,18,5,chc,1,0,0,1,0,3
no_value,116567,18,5,ntpc,0,0,0,0,0,3
no_value,7485,0,5,chc,1,0,0,0,0,3
no_value,29217,7,5,chc,1,0,0,1,0,3
male,5700,1,6,ptc,0,0,0,0,0,2
no_value,20563,6,6,ty,0,0,0,0,0,3
no_value,8554,0,6,tn,0,0,0,0,0,3
male,5175,0,6,kl,1,0,0,0,0,1
unspecified,18875,1,6,ntpc,0,0,0,0,0,3
no_value,14160,1,6,ntpc,0,0,0,0,0,3
no_value,3045,0,6,tp,0,0,0,0,0,3
female,56092,17,6,tp,0,0,0,0,0,2
no_value,2835,0,6,ty,0,0,0,0,0,2
no_value,7950,0,7,ml,2,0,0,2,0,3
unspecified,32120,11,7,tp,0,0,0,0,0,2
no_value,1575,0,7,ntpc,0,0,0,0,0,2
no_value,31173,6,7,hc,0,0,0,0,0,2
no_value,3075,0,7,ptc,0,0,0,0,0,2
no_value,2550,1,7,tc,1,0,0,1,0,1
no_value,2850,0,7,ilc,1,0,0,1,0,2
no_value,10473,5,7,tp,0,0,0,0,0,3
no_value,10500,3,7,chc,0,0,0,0,0,3
no_value,6600,0,7,hlc,1,0,0,1,0,3
no_value,22567,4,7,ntpc,1,0,0,1,0,2
no_value,2250,1,7,tp,0,0,0,0,0,0
unspecified,6531,2,7,ntpc,0,0,0,0,0,1
female,6402,6,7,tc,0,0,0,0,0,0
no_value,2850,0,7,kh,0,0,0,0,0,3
female,85699,34,8,tc,1,0,0,1,0,2
no_value,23391,3,8,kh,0,0,0,0,0,3
no_value,21735,2,8,tc,0,0,0,0,0,3
male,26670,6,8,chc,1,0,0,1,0,3
female,2612,0,8,tc,0,0,0,0,0,2
no_value,7423,3,8,tp,0,0,0,0,0,3
no_value,1500,0,8,ylc,0,0,0,0,0,0
no_value,6319,1,8,chc,0,0,0,0,0,2
male,19050,4,8,tp,1,0,0,1,0,1
no_value,12151,4,9,ntpc,0,0,0,0,0,2
unspecified,11700,2,9,ml,1,0,0,0,0,2
female,22650,4,9,ntpc,1,0,0,2,0,3
no_value,231025,2,10,ty,0,0,0,0,0,3
no_value,1125,0,10,tp,0,0,0,0,0,3
no_value,23985,1,11,ty,0,0,0,0,0,3
no_value,20175,3,11,kh,0,0,0,0,0,2
no_value,3075,0,1,ttct,1,0,0,1,0,3
male,45376,4,1,lj,0,0,0,0,0,3
male,225447,26,1,tc,10,0,0,10,0,3
no_value,169222,30,1,tp,1,0,0,1,0,3
male,8685,1,1,tc,0,0,0,0,0,3
unspecified,36508,5,1,ylc,1,0,0,1,0,1
no_value,128082,28,1,tp,1,0,0,1,0,3
no_value,200537,27,2,ml,1,0,0,1,0,2
male,49565,11,3,tp,3,0,0,3,0,3
unspecified,141680,43,3,ntpc,1,0,0,1,0,3
no_value,169,0,3,ttct,1,1,7,1,1,3
no_value,41400,8,3,ilc,2,0,0,2,0,2
no_value,56355,3,3,tp,1,0,0,1,0,3
no_value,29183,8,3,ilc,1,0,0,1,0,3
female,24303,3,3,ml,1,0,0,1,0,3
no_value,28474,8,3,tp,2,0,0,2,0,2
no_value,31587,8,3,tp,2,0,0,3,0,3
female,276632,62,3,ml,1,0,0,0,1,2
no_value,27293,7,3,ilc,1,0,0,1,0,2
female,5403,0,3,ml,1,0,0,1,0,3
unspecified,35412,5,3,ml,1,0,0,4,0,2
no_value,73836,7,3,kh,1,0,0,1,0,3
unspecified,76099,7,3,kh,1,0,0,1,0,3
no_value,53452,10,3,ilc,2,0,0,2,0,3
no_value,105985,12,3,tc,0,0,0,0,0,3
no_value,20365,6,3,ilc,1,0,0,1,0,2
unspecified,20505,2,3,tn,1,0,0,0,0,3
no_value,9975,3,3,ttct,1,0,0,1,0,2
no_value,30315,6,3,ilc,2,0,0,2,0,2
female,12645,3,3,ml,1,0,0,1,0,2
no_value,17505,4,3,tp,2,0,0,2,0,3
no_value,6928,0,4,kh,0,0,0,0,0,3
female,6240,0,4,tc,0,0,0,0,0,3
male,24270,6,4,ty,0,0,0,0,0,3
female,95287,18,4,tp,1,0,0,1,0,2
no_value,43563,16,4,tn,1,0,0,1,0,1
female,149086,25,4,tn,2,0,0,2,0,3
unspecified,4575,0,4,tp,0,0,0,0,0,1
no_value,19605,1,4,tc,0,0,0,0,0,3
no_value,300,0,4,tc,1,0,0,1,0,0
female,173283,44,4,tn,1,0,0,1,0,2
no_value,32219,8,4,kh,1,0,0,1,0,2
no_value,55886,6,4,tp,0,0,0,0,0,3
no_value,205407,71,4,ntpc,2,0,0,2,0,1
no_value,5836,0,4,tc,2,0,0,2,0,3
no_value,2100,0,4,tc,0,0,0,0,0,2
no_value,76526,11,4,ml,1,0,0,1,0,3
female,169251,38,4,tn,1,0,0,1,0,2
male,2551,0,4,hlc,1,0,0,1,0,3
male,29660,2,4,tp,1,0,0,1,0,2
unspecified,5353,0,5,tp,1,0,0,1,0,2
no_value,36487,6,5,ptc,2,0,0,2,0,2
male,64413,3,5,tn,1,0,0,1,0,3
male,135203,17,5,ptc,2,0,0,2,0,3
no_value,10884,2,5,ptc,2,0,0,2,0,2
male,165629,34,5,tc,2,0,0,3,0,2
female,16305,1,5,ntpc,1,0,0,1,0,3
no_value,7035,0,5,ptc,1,0,0,0,0,3
female,96681,7,5,tn,1,0,0,1,0,3
male,5655,0,5,ntpc,1,0,0,1,0,3
no_value,193174,33,5,tc,1,0,0,1,0,2
female,82462,14,5,tp,1,0,0,1,0,2
no_value,7397,3,5,ty,0,0,0,0,0,1
female,16995,1,5,tn,1,0,0,1,0,3
unspecified,5484,0,5,tp,1,0,0,1,0,3
no_value,22453,7,5,ntpc,2,0,0,1,0,2
female,86905,6,5,tn,1,0,0,1,0,3
male,18405,1,5,hc,1,0,0,1,0,3
male,257750,45,5,tc,1,0,0,2,0,2
no_value,95276,10,5,ptc,2,0,0,2,0,2
unspecified,158184,13,5,tn,1,0,0,1,0,3
female,31501,3,5,ntpc,2,0,0,2,0,3
female,39810,5,5,tn,1,0,0,1,0,3
male,3675,8,5,hlc,1,0,0,1,0,3
male,25145,1,5,tn,1,0,0,1,0,3
female,27465,2,5,tn,1,0,0,1,0,3
no_value,12510,3,5,tc,1,0,0,1,0,2
no_value,975,0,5,hlc,1,0,0,1,0,3
no_value,350281,48,5,ntpc,1,0,0,1,0,3
male,46654,6,5,ntpc,1,0,0,1,0,3
male,125000,13,5,ty,1,1,2,1,1,3
no_value,131256,24,5,ptc,2,0,0,2,0,2
female,11700,1,5,hc,1,0,0,1,0,3
male,226128,51,5,tc,2,0,0,3,0,2
male,51741,10,5,ty,1,0,0,1,0,3
no_value,119,0,5,tp,0,0,0,0,0,3
female,277938,71,5,tc,1,0,0,1,0,2
male,12630,1,5,tn,1,0,0,1,0,3
female,102448,20,5,tp,1,0,0,1,0,3
male,55151,20,6,tp,1,0,0,1,0,2
unspecified,47148,5,6,tn,3,0,0,2,0,3
male,546018,113,6,ntct,1,0,0,1,0,2
no_value,34023,12,6,ntpc,1,0,0,1,0,1
female,21026,10,6,ptc,2,0,0,2,0,3
no_value,24193,11,6,tn,1,0,0,0,0,2
no_value,116753,13,6,ml,1,0,0,1,0,3
male,28441,1,6,tp,1,0,0,1,0,3
male,49561,7,6,ntpc,1,0,0,1,0,3
no_value,95906,35,6,ntpc,1,0,0,1,0,1
male,111562,33,6,ntpc,1,0,0,1,0,2
no_value,2325,0,6,tn,0,0,0,0,0,3
unspecified,152782,54,6,ntpc,1,0,0,1,0,2
no_value,10014,4,6,tp,0,0,0,0,0,2
male,24755,3,6,tn,2,0,0,1,0,2
no_value,73362,35,6,ntpc,1,0,0,1,0,1
female,43297,3,6,tn,3,0,0,2,0,3
no_value,300,0,6,ty,1,0,0,1,0,0
male,21035,2,6,tn,1,0,0,1,0,3
female,35137,7,6,tn,3,0,0,2,0,3
no_value,6057,0,6,tn,0,0,0,0,0,3
male,20502,12,6,ntpc,1,0,0,1,0,1
no_value,2550,1,6,ty,1,0,0,1,0,2
male,544544,53,6,ntct,2,0,0,1,0,2
male,582097,90,6,ntct,1,0,0,1,0,2
female,26003,2,6,tn,1,0,0,0,0,3
female,307473,60,6,ntpc,1,0,0,1,0,2
female,71845,29,6,ntpc,1,0,0,1,0,1
no_value,72825,16,6,tp,0,0,0,0,0,3
no_value,2710,0,6,ntpc,1,0,0,1,0,2
no_value,3585,0,6,ty,1,0,0,1,0,3
male,519832,89,6,ntct,1,0,0,1,0,3
female,116231,18,6,tc,1,0,0,1,0,3
no_value,115045,34,6,ntpc,1,0,0,1,0,2
no_value,22905,9,6,ty,1,0,0,1,0,2
male,515929,101,6,ntct,1,0,0,1,0,2
male,32975,4,6,tn,2,0,0,1,0,3
no_value,2925,0,6,ptc,1,0,0,0,0,3
no_value,110995,36,6,ntpc,1,0,0,1,0,2
unspecified,34635,9,6,tp,1,0,0,1,0,3
no_value,22470,7,6,ty,1,0,0,1,0,2
female,129284,34,6,ntpc,1,0,0,1,0,2
male,482185,110,6,ntct,2,0,0,1,0,2
no_value,5700,0,6,kh,0,0,0,0,0,2
no_value,2259,1,6,hlc,0,0,0,0,0,1
no_value,97921,34,6,ntpc,1,0,0,1,0,1
male,14235,1,6,ptc,0,0,0,0,0,3
no_value,106458,34,6,ntpc,1,0,0,1,0,2
unspecified,173884,36,6,ntpc,1,0,0,1,0,2
no_value,1900,0,7,ntpc,2,0,0,3,0,1
no_value,5576,0,7,tp,1,0,0,1,0,3
female,87504,21,7,ntpc,1,0,0,0,0,2
no_value,21759,1,7,tp,1,0,0,1,0,3
no_value,10350,10,7,tp,1,0,0,1,0,1
no_value,64528,9,7,tp,1,0,0,1,0,3
male,204532,26,7,kh,0,0,0,0,0,2
male,237786,70,7,tp,11,0,0,11,0,2
female,31125,12,7,ptc,1,0,0,1,0,2
male,49703,9,7,ylc,1,0,0,1,0,2
female,56521,8,7,ylc,1,0,0,1,0,2
female,7917,3,7,ntpc,0,0,0,0,0,2
male,181727,18,7,ylc,1,0,0,1,0,2
female,14932,4,7,tp,0,0,0,0,0,1
unspecified,68290,7,7,ylc,1,0,0,1,0,2
no_value,3130,0,7,ntpc,0,0,0,0,0,2
no_value,7253,1,7,tp,1,0,0,1,0,0
no_value,29819,9,7,tp,1,0,0,1,0,3
male,48293,19,7,ty,1,0,0,1,0,0
male,44180,23,7,ylc,2,0,0,2,0,1
unspecified,26550,9,7,ntpc,1,0,0,0,0,3
no_value,37151,4,7,tp,1,0,0,1,0,3
no_value,9292,3,7,ntpc,1,0,0,1,0,1
no_value,4443,0,7,tp,1,0,0,1,0,2
no_value,26981,2,7,tp,1,0,0,1,0,3
male,31135,7,7,ntpc,2,0,0,2,0,2
no_value,568886,97,7,tp,1,0,0,1,0,3
no_value,6566,2,7,tp,1,0,0,1,0,2
no_value,7829,0,7,tp,1,0,0,1,0,3
no_value,6525,1,7,tp,1,0,0,1,0,1
no_value,11423,1,7,tp,1,0,0,1,0,3
no_value,12145,1,7,tp,1,0,0,1,0,3
